InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,TotalCost,Revenue,TotalSales,Day,Month
412093,SKU_1699,Backpack,32,2022-07-17 9:00,14.67,Unknown,France,0.35,Bank Transfer,8.18,Furniture,In-store,Not Returned,FedEx,Amsterdam,Low,313.316,305.136,469.44,Sunday,July
168382,SKU_1426,Notebook,5,2022-07-17 10:00,13.17,99810,United Kingdom,0.11,Credit Card,21.27,Stationery,Online,Not Returned,Royal Mail,Paris,Medium,79.8765,58.6065,65.85,Sunday,July
723521,SKU_1216,Notebook,15,2022-07-17 11:00,1.3,Unknown,United States,0.48,Bank Transfer,5.02,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Medium,15.16,10.14,19.5,Sunday,July
152243,SKU_1758,Wireless Mouse,45,2022-07-17 13:00,15.08,61200,Spain,0.5,paypall,16.39,Electronics,Online,Not Returned,Royal Mail,London,Medium,355.69,339.3,678.6,Sunday,July
462710,SKU_1665,USB Cable,39,2022-07-17 14:00,27.22,34194,Netherlands,0.33,paypall,14.21,Stationery,In-store,Not Returned,DHL,Rome,High,725.4686,711.2586,1061.58,Sunday,July
420762,SKU_1706,Blue Pen,2,2022-07-17 15:00,63.18,53504,Italy,0.01,paypall,20.29,Furniture,In-store,Not Returned,FedEx,London,Medium,145.3864,125.0964,126.36,Sunday,July
238621,SKU_1627,White Mug,-16,2022-07-17 16:00,95.7,Unknown,Portugal,0.27,Bank Transfer,17.5,Furniture,In-store,Not Returned,Royal Mail,,High,-1100.276,-1117.776,-1531.2,Sunday,July
152494,SKU_1195,White Mug,36,2022-07-17 17:00,73.43,79100,Netherlands,0.17,Credit Card,29.71,Accessories,In-store,Not Returned,DHL,Rome,Medium,2223.7984,2194.0884,2643.48,Sunday,July
843333,SKU_1566,Office Chair,1,2022-07-17 18:00,69.69,71660,Sweden,0.19,Bank Transfer,11.17,Accessories,Online,Not Returned,Royal Mail,Paris,Medium,67.6189,56.4489,69.69,Sunday,July
386102,SKU_1686,White Mug,16,2022-07-17 19:00,47.85,14059,Spain,0.17,Credit Card,5.29,Accessories,In-store,Not Returned,UPS,Amsterdam,Medium,640.738,635.448,765.6,Sunday,July
320851,SKU_1977,Headphones,6,2022-07-17 20:00,83.72,40223,Norway,0.12,Bank Transfer,16.21,Furniture,In-store,Not Returned,FedEx,Rome,Medium,458.2516,442.0416,502.32,Sunday,July
600929,SKU_1442,Desk Lamp,8,2022-07-17 21:00,2.55,10688,Germany,0.2,Credit Card,23.97,Stationery,Online,Not Returned,FedEx,Rome,Medium,40.29,16.32,20.4,Sunday,July
202478,SKU_1458,Wall Clock,40,2022-07-17 23:00,74.27,92332,Portugal,0.11,paypall,7.46,Stationery,In-store,Not Returned,UPS,London,Medium,2651.472,2644.012,2970.8,Sunday,July
622419,SKU_1458,Office Chair,47,2022-07-18 0:00,72.25,58218,United States,0.44,Credit Card,17.5,Furniture,Online,Not Returned,DHL,Rome,High,1919.12,1901.62,3395.75,Monday,July
530754,SKU_1483,Notebook,12,2022-07-18 1:00,76.65,60695,Netherlands,0.32,Credit Card,16.09,Apparel,Online,Not Returned,Royal Mail,London,Medium,641.554,625.464,919.8,Monday,July
105833,SKU_1143,Wireless Mouse,6,2022-07-18 2:00,72.61,52980,Norway,0.37,Bank Transfer,8.13,Stationery,In-store,Not Returned,UPS,Paris,Medium,282.5958,274.4658,435.66,Monday,July
516602,SKU_1313,Headphones,37,2022-07-18 3:00,31.61,85199,France,0.47,paypall,20.17,Stationery,Online,Not Returned,FedEx,Berlin,Medium,640.0421,619.8721,1169.57,Monday,July
199341,SKU_1728,Wireless Mouse,2,2022-07-18 5:00,83.99,95091,United States,0.26,paypall,23.3,Stationery,In-store,Not Returned,FedEx,Rome,Low,147.6052,124.3052,167.98,Monday,July
827138,SKU_1256,Wireless Mouse,40,2022-07-18 6:00,28.8,17265,Germany,0.38,Credit Card,9.86,Electronics,Online,Not Returned,UPS,Amsterdam,Low,724.1,714.24,1152,Monday,July
718528,SKU_1638,Desk Lamp,11,2022-07-18 7:00,90.43,48641,Sweden,0.15,Bank Transfer,22.99,Furniture,Online,Not Returned,DHL,Amsterdam,Low,868.5105,845.5205,994.73,Monday,July
994387,SKU_1473,Headphones,11,2022-07-18 8:00,15.6,21640,Belgium,0.04,Credit Card,11.76,Furniture,In-store,Returned,Royal Mail,Rome,Medium,176.496,164.736,171.6,Monday,July
518048,SKU_1684,Office Chair,10,2022-07-18 9:00,42.33,67865,Portugal,0.02,paypall,12.14,Furniture,Online,Not Returned,FedEx,Amsterdam,Medium,426.974,414.834,423.3,Monday,July
308929,SKU_1605,Headphones,34,2022-07-18 10:00,81.61,86079,Italy,0.22,Bank Transfer,15.46,Stationery,In-store,Not Returned,DHL,Amsterdam,Medium,2179.7572,2164.2972,2774.74,Monday,July
270002,SKU_1498,Blue Pen,11,2022-07-18 11:00,73.49,62262,United States,0.18,paypall,8.25,Apparel,Online,Not Returned,DHL,Berlin,Medium,671.1298,662.8798,808.39,Monday,July
263479,SKU_1901,T-shirt,42,2022-07-18 12:00,34,31622,Portugal,0.28,Bank Transfer,11.29,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,Low,1039.45,1028.16,1428,Monday,July
890505,SKU_1218,White Mug,34,2022-07-18 13:00,83.41,Unknown,United Kingdom,0.33,Bank Transfer,13.93,Accessories,Online,Returned,FedEx,Berlin,Low,1914.0098,1900.0798,2835.94,Monday,July
904099,SKU_1563,Blue Pen,11,2022-07-18 14:00,10.15,24525,Australia,0.4,Credit Card,12.55,Accessories,In-store,Not Returned,UPS,Berlin,High,79.54,66.99,111.65,Monday,July
509251,SKU_1530,Office Chair,35,2022-07-18 15:00,79.08,47977,United States,0.06,Bank Transfer,9.69,Apparel,In-store,Not Returned,DHL,Amsterdam,Medium,2611.422,2601.732,2767.8,Monday,July
106732,SKU_1357,Headphones,8,2022-07-18 16:00,69.51,80634,Australia,0.24,Credit Card,12.05,Stationery,In-store,Not Returned,UPS,Rome,Low,434.6708,422.6208,556.08,Monday,July
417241,SKU_1236,USB Cable,10,2022-07-18 17:00,26.4,99713,Sweden,0.29,Credit Card,15.74,Electronics,Online,Not Returned,DHL,Amsterdam,Low,203.18,187.44,264,Monday,July
103487,SKU_1682,Backpack,32,2022-07-18 18:00,99.56,61490,Spain,0.17,Bank Transfer,24.31,Electronics,Online,Not Returned,UPS,Berlin,Medium,2668.6236,2644.3136,3185.92,Monday,July
331560,SKU_1274,Backpack,31,2022-07-18 19:00,72.79,48250,United States,0.31,Bank Transfer,12.94,Electronics,Online,Not Returned,UPS,Rome,Low,1569.9181,1556.9781,2256.49,Monday,July
944134,SKU_1806,USB Cable,4,2022-07-18 20:00,86.95,60079,Belgium,0.47,Credit Card,23.6,Stationery,Online,Not Returned,UPS,Paris,High,207.934,184.334,347.8,Monday,July
882031,SKU_1875,Blue Pen,3,2022-07-18 21:00,26.86,43168,United States,0.32,Bank Transfer,17.02,Apparel,Online,Not Returned,FedEx,Berlin,Low,71.8144,54.7944,80.58,Monday,July
457105,SKU_1671,Desk Lamp,45,2022-07-18 22:00,75.16,46822,United States,0.4,paypall,20.75,Furniture,Online,Not Returned,FedEx,London,Medium,2050.07,2029.32,3382.2,Monday,July
605410,SKU_1751,White Mug,46,2022-07-18 23:00,5.81,80009,Italy,0.23,Credit Card,8.59,Accessories,In-store,Not Returned,DHL,Rome,Medium,214.3802,205.7902,267.26,Monday,July
709395,SKU_1576,Office Chair,30,2022-07-19 0:00,99.67,24971,United States,0.26,Credit Card,11.54,Accessories,In-store,Not Returned,Royal Mail,Paris,Low,2224.214,2212.674,2990.1,Tuesday,July
207721,SKU_1216,Desk Lamp,11,2022-07-19 1:00,3.13,70325,Australia,0.44,Credit Card,18.85,Electronics,Online,Not Returned,Royal Mail,Rome,Low,38.1308,19.2808,34.43,Tuesday,July
433175,SKU_1558,White Mug,47,2022-07-19 2:00,23.58,65312,United States,0.41,Credit Card,24.18,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Low,678.0534,653.8734,1108.26,Tuesday,July
446361,SKU_1396,USB Cable,34,2022-07-19 3:00,51.51,17782,United States,0.1,paypall,7.64,Electronics,In-store,Returned,UPS,Berlin,Medium,1583.846,1576.206,1751.34,Tuesday,July
376925,SKU_1073,Headphones,3,2022-07-19 4:00,31.32,76179,United Kingdom,0.48,Bank Transfer,17.97,Stationery,In-store,Not Returned,Royal Mail,Rome,Low,66.8292,48.8592,93.96,Tuesday,July
632757,SKU_1675,White Mug,21,2022-07-19 6:00,58.37,53054,Germany,0.18,paypall,24.09,Stationery,Online,Not Returned,DHL,Berlin,High,1029.2214,1005.1314,1225.77,Tuesday,July
407311,SKU_1981,White Mug,41,2022-07-19 7:00,38.23,57013,United States,0.3,paypall,25.67,Electronics,In-store,Not Returned,Royal Mail,London,Low,1122.871,1097.201,1567.43,Tuesday,July
880226,SKU_1709,White Mug,11,2022-07-19 8:00,52.33,20286,France,0.01,Bank Transfer,21.7,Electronics,In-store,Not Returned,Royal Mail,Rome,Medium,591.5737,569.8737,575.63,Tuesday,July
312810,SKU_1922,Headphones,11,2022-07-19 9:00,26.84,58148,Belgium,0.43,Credit Card,19.38,Apparel,Online,Not Returned,DHL,London,High,187.6668,168.2868,295.24,Tuesday,July
906360,SKU_1327,Wall Clock,24,2022-07-19 10:00,70.72,95521,Sweden,0.48,Bank Transfer,5.14,Stationery,In-store,Not Returned,FedEx,Berlin,Low,887.7256,882.5856,1697.28,Tuesday,July
307593,SKU_1407,Notebook,35,2022-07-19 11:00,91.49,70203,Spain,0.38,Credit Card,28.72,Furniture,Online,Not Returned,DHL,Berlin,High,2014.053,1985.333,3202.15,Tuesday,July
401743,SKU_1147,Office Chair,40,2022-07-19 12:00,80.24,28882,Sweden,0.18,Credit Card,9.33,Accessories,In-store,Not Returned,DHL,Amsterdam,Medium,2641.202,2631.872,3209.6,Tuesday,July
509991,SKU_1085,Office Chair,13,2022-07-19 13:00,12.45,33280,Belgium,0.2,paypall,19.84,Apparel,Online,Not Returned,DHL,Berlin,High,149.32,129.48,161.85,Tuesday,July
569134,SKU_1502,Notebook,5,2022-07-19 15:00,29.22,76654,Portugal,0.02,paypall,5.24,Apparel,In-store,Not Returned,UPS,Amsterdam,Low,148.418,143.178,146.1,Tuesday,July
170687,SKU_1764,Wall Clock,10,2022-07-19 16:00,4.76,68798,Italy,0.06,Credit Card,7.12,Electronics,In-store,Not Returned,DHL,Paris,High,51.864,44.744,47.6,Tuesday,July
520020,SKU_1231,Backpack,38,2022-07-19 17:00,39.61,95012,United States,0.35,Bank Transfer,27.45,Electronics,In-store,Returned,Royal Mail,Paris,Medium,1005.817,978.367,1505.18,Tuesday,July
995554,SKU_1887,Wireless Mouse,34,2022-07-19 18:00,45.99,91700,Italy,0.27,Bank Transfer,13.13,Furniture,Online,Returned,Royal Mail,Amsterdam,Low,1154.6018,1141.4718,1563.66,Tuesday,July
787619,SKU_1497,T-shirt,4,2022-07-19 19:00,3.1,91658,United Kingdom,0.03,paypall,26.45,Stationery,In-store,Returned,UPS,Berlin,Low,38.478,12.028,12.4,Tuesday,July
881085,SKU_1422,Backpack,25,2022-07-19 20:00,84.57,47335,Netherlands,0.21,Credit Card,7.62,Furniture,In-store,Not Returned,UPS,Amsterdam,Medium,1677.8775,1670.2575,2114.25,Tuesday,July
185227,SKU_1246,White Mug,35,2022-07-19 22:00,47.66,75989,Spain,0.4,paypall,13.73,Stationery,In-store,Not Returned,UPS,London,High,1014.59,1000.86,1668.1,Tuesday,July
197556,SKU_1369,T-shirt,22,2022-07-19 23:00,7.96,79261,Spain,0.06,Credit Card,21.05,Electronics,In-store,Not Returned,FedEx,Amsterdam,High,185.6628,164.6128,175.12,Tuesday,July
667848,SKU_1512,Office Chair,23,2022-07-20 0:00,65.79,71424,Italy,0.03,Credit Card,12.07,Furniture,Online,Not Returned,UPS,London,High,1479.8449,1467.7749,1513.17,Wednesday,July
389400,SKU_1778,Headphones,24,2022-07-20 1:00,9.75,17060,Netherlands,0.02,paypall,14.09,Accessories,Online,Not Returned,FedEx,Berlin,Medium,243.41,229.32,234,Wednesday,July
630413,SKU_1104,White Mug,10,2022-07-20 2:00,85.99,Unknown,Netherlands,0.18,Bank Transfer,25.47,Furniture,In-store,Returned,Royal Mail,Amsterdam,High,730.588,705.118,859.9,Wednesday,July
628658,SKU_1233,White Mug,3,2022-07-20 3:00,89.78,51928,Australia,0.46,Bank Transfer,16.32,Apparel,Online,Not Returned,DHL,Paris,Low,161.7636,145.4436,269.34,Wednesday,July
104838,SKU_1457,White Mug,11,2022-07-20 4:00,96.7,13125,Netherlands,0.1,Bank Transfer,14.45,Accessories,In-store,Not Returned,UPS,Berlin,Low,971.78,957.33,1063.7,Wednesday,July
214479,SKU_1256,Wireless Mouse,34,2022-07-20 5:00,6.05,83869,Belgium,0.17,Credit Card,7.94,Furniture,Online,Not Returned,UPS,Berlin,High,178.671,170.731,205.7,Wednesday,July
157429,SKU_1474,Wall Clock,16,2022-07-20 6:00,17.53,56679,Germany,0.25,paypall,16.43,Furniture,In-store,Not Returned,UPS,Rome,Low,226.79,210.36,280.48,Wednesday,July
866355,SKU_1592,Wall Clock,26,2022-07-20 7:00,60.16,73902,Portugal,0.12,paypall,5.93,Furniture,In-store,Not Returned,UPS,London,High,1382.3908,1376.4608,1564.16,Wednesday,July
667487,SKU_1634,Office Chair,43,2022-07-20 8:00,25.33,75445,United Kingdom,0.45,Bank Transfer,9.24,Accessories,In-store,Not Returned,FedEx,Amsterdam,High,608.2945,599.0545,1089.19,Wednesday,July
701380,SKU_1171,USB Cable,19,2022-07-20 9:00,40.18,55912,Germany,0.09,Credit Card,8.39,Accessories,In-store,Not Returned,UPS,Paris,Medium,703.1022,694.7122,763.42,Wednesday,July
487069,SKU_1818,Notebook,28,2022-07-20 10:00,43.97,97240,Norway,0.26,Credit Card,6.19,Electronics,Online,Not Returned,Royal Mail,Paris,High,917.2484,911.0584,1231.16,Wednesday,July
789182,SKU_1272,USB Cable,48,2022-07-20 11:00,52.06,21178,United Kingdom,0.23,paypall,15.3,Furniture,Online,Not Returned,Royal Mail,Paris,Low,1939.4376,1924.1376,2498.88,Wednesday,July
848873,SKU_1870,Notebook,38,2022-07-20 12:00,73.99,15058,Netherlands,0,paypall,27.54,Electronics,Online,Not Returned,DHL,Berlin,Low,2839.16,2811.62,2811.62,Wednesday,July
906545,SKU_1758,USB Cable,21,2022-07-20 13:00,28.33,40257,France,0.25,Credit Card,14.74,Accessories,Online,Not Returned,UPS,Amsterdam,High,460.9375,446.1975,594.93,Wednesday,July
818954,SKU_1874,Headphones,47,2022-07-20 14:00,71.65,96641,United States,0.5,Bank Transfer,7.96,Apparel,Online,Not Returned,FedEx,Paris,Low,1691.735,1683.775,3367.55,Wednesday,July
720390,SKU_1887,USB Cable,17,2022-07-20 15:00,74.49,47788,Germany,0.48,Credit Card,28.19,Electronics,Online,Not Returned,UPS,Paris,Low,686.6816,658.4916,1266.33,Wednesday,July
364813,SKU_1193,Wireless Mouse,47,2022-07-20 16:00,39.53,76359,Italy,0.4,paypall,6.98,Stationery,In-store,Not Returned,Royal Mail,Rome,Medium,1121.726,1114.746,1857.91,Wednesday,July
280499,SKU_1111,Office Chair,42,2022-07-20 17:00,57.5,13931,Italy,0.05,Credit Card,15.16,Electronics,In-store,Not Returned,FedEx,London,Low,2309.41,2294.25,2415,Wednesday,July
574833,SKU_1022,Notebook,17,2022-07-20 18:00,49.68,50656,Spain,0.47,paypall,21.48,Stationery,In-store,Returned,UPS,Rome,Medium,469.0968,447.6168,844.56,Wednesday,July
768298,SKU_1936,Headphones,8,2022-07-20 19:00,94.22,73704,Italy,0.47,Bank Transfer,13.14,Accessories,In-store,Not Returned,DHL,Amsterdam,Low,412.6328,399.4928,753.76,Wednesday,July
964250,SKU_1314,Office Chair,27,2022-07-20 21:00,9,84417,Norway,0.28,Credit Card,11.99,Furniture,In-store,Not Returned,UPS,Paris,High,186.95,174.96,243,Wednesday,July
819935,SKU_1201,Wireless Mouse,47,2022-07-20 22:00,59.41,34686,Spain,0,paypall,10.62,Stationery,Online,Not Returned,Royal Mail,Paris,High,2802.89,2792.27,2792.27,Wednesday,July
704025,SKU_1500,Office Chair,26,2022-07-20 23:00,26.08,62409,United States,0.31,Bank Transfer,13.97,Accessories,In-store,Not Returned,DHL,Berlin,Medium,481.8452,467.8752,678.08,Wednesday,July
124406,SKU_1617,Wireless Mouse,42,2022-07-21 0:00,31.85,10832,France,0.28,Credit Card,11.61,Stationery,In-store,Returned,UPS,Paris,Medium,974.754,963.144,1337.7,Thursday,July
615904,SKU_1605,Blue Pen,19,2022-07-21 1:00,43.1,23448,Sweden,0.04,Bank Transfer,10.27,Electronics,Online,Not Returned,UPS,London,Medium,796.414,786.144,818.9,Thursday,July
327894,SKU_1994,Wireless Mouse,34,2022-07-21 2:00,10.72,Unknown,United Kingdom,0.31,Credit Card,9.21,Furniture,Online,Not Returned,UPS,Berlin,Medium,260.7012,251.4912,364.48,Thursday,July
112873,SKU_1024,Desk Lamp,15,2022-07-21 3:00,3.13,98258,Italy,0.4,Bank Transfer,8.07,Stationery,In-store,Not Returned,Royal Mail,Paris,High,36.24,28.17,46.95,Thursday,July
225812,SKU_1656,Wireless Mouse,4,2022-07-21 4:00,18.03,72495,Germany,0.39,Credit Card,15.9,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium,59.8932,43.9932,72.12,Thursday,July
968480,SKU_1507,Office Chair,1,2022-07-21 5:00,36.55,58738,Portugal,0.15,paypall,24.52,Apparel,In-store,Not Returned,Royal Mail,London,Low,55.5875,31.0675,36.55,Thursday,July
647749,SKU_1365,Wireless Mouse,44,2022-07-21 6:00,62.06,21041,United States,0.03,Bank Transfer,7.98,Accessories,Online,Returned,FedEx,Amsterdam,Medium,2656.7008,2648.7208,2730.64,Thursday,July
513926,SKU_1530,Desk Lamp,28,2022-07-21 7:00,26.43,40987,France,0.05,paypall,20.02,Furniture,Online,Returned,UPS,London,Medium,723.058,703.038,740.04,Thursday,July
639486,SKU_1593,Notebook,10,2022-07-21 9:00,57.11,16007,United Kingdom,0.48,paypall,7.67,Accessories,In-store,Not Returned,Royal Mail,London,High,304.642,296.972,571.1,Thursday,July
697446,SKU_1045,Desk Lamp,28,2022-07-21 10:00,77.33,23391,Belgium,0.25,Bank Transfer,6.98,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,High,1630.91,1623.93,2165.24,Thursday,July
599600,SKU_1034,Desk Lamp,36,2022-07-21 11:00,57.61,Unknown,Belgium,0.1,Bank Transfer,11.96,Apparel,Online,Returned,FedEx,Berlin,Medium,1878.524,1866.564,2073.96,Thursday,July
561154,SKU_1201,Wall Clock,18,2022-07-21 12:00,30.94,26369,Australia,0.31,paypall,19.23,Electronics,In-store,Not Returned,DHL,London,Medium,403.5048,384.2748,556.92,Thursday,July
325075,SKU_1534,Notebook,40,2022-07-21 13:00,32.14,79531,Germany,0.07,Bank Transfer,24.6,Accessories,Online,Not Returned,FedEx,Berlin,Low,1220.208,1195.608,1285.6,Thursday,July
266033,SKU_1364,Headphones,3,2022-07-21 14:00,6.14,22456,Germany,0.02,paypall,11.74,Furniture,Online,Not Returned,FedEx,Rome,High,29.7916,18.0516,18.42,Thursday,July
798367,SKU_1469,Backpack,43,2022-07-21 15:00,49.52,27740,United Kingdom,0.19,paypall,23.34,Stationery,Online,Not Returned,Royal Mail,Rome,Medium,1748.1216,1724.7816,2129.36,Thursday,July
165470,SKU_1299,Headphones,46,2022-07-21 16:00,72.15,73963,Australia,0.43,paypall,23.23,Furniture,Online,Not Returned,DHL,Rome,High,1915.003,1891.773,3318.9,Thursday,July
645027,SKU_1415,USB Cable,28,2022-07-21 18:00,98.9,77171,Italy,0.23,paypall,17.66,Accessories,In-store,Not Returned,DHL,London,Low,2149.944,2132.284,2769.2,Thursday,July
970486,SKU_1345,Headphones,1,2022-07-21 19:00,6.34,42128,Italy,0.11,Credit Card,12.84,Accessories,Online,Not Returned,UPS,Berlin,Low,18.4826,5.6426,6.34,Thursday,July
420330,SKU_1348,White Mug,15,2022-07-21 20:00,74.16,95222,Portugal,0.45,Bank Transfer,13.57,Electronics,In-store,Returned,DHL,Paris,Low,625.39,611.82,1112.4,Thursday,July
126547,SKU_1698,Notebook,12,2022-07-21 21:00,57.83,11375,Belgium,0.18,paypall,22.21,Stationery,In-store,Not Returned,DHL,Rome,High,591.2572,569.0472,693.96,Thursday,July
194472,SKU_1809,Wall Clock,32,2022-07-21 22:00,30.51,49155,Belgium,0.49,Bank Transfer,21.43,Stationery,In-store,Not Returned,DHL,Rome,Low,519.3532,497.9232,976.32,Thursday,July
972255,SKU_1189,T-shirt,25,2022-07-21 23:00,62.3,85093,Portugal,0.12,Bank Transfer,21.37,Electronics,Online,Returned,DHL,Paris,High,1391.97,1370.6,1557.5,Thursday,July
611517,SKU_1402,Wireless Mouse,47,2022-07-22 0:00,5.76,77739,United Kingdom,0.49,Credit Card,5.35,Apparel,Online,Not Returned,Royal Mail,Berlin,Low,143.4172,138.0672,270.72,Friday,July
206887,SKU_1751,Office Chair,16,2022-07-22 1:00,92.58,10602,France,0.18,Bank Transfer,25.06,Apparel,In-store,Not Returned,DHL,Rome,Low,1239.7096,1214.6496,1481.28,Friday,July
806791,SKU_1348,Office Chair,36,2022-07-22 2:00,38.52,23191,Netherlands,0.5,paypall,12.57,Stationery,Online,Not Returned,DHL,Paris,Low,705.93,693.36,1386.72,Friday,July
897118,SKU_1638,Office Chair,37,2022-07-22 4:00,20.97,15670,Germany,0.23,Bank Transfer,13.11,Stationery,Online,Returned,UPS,Paris,Medium,610.5453,597.4353,775.89,Friday,July
248608,SKU_1504,Wireless Mouse,21,2022-07-22 5:00,68.89,37759,Spain,0.16,Credit Card,22.99,Stationery,Online,Not Returned,FedEx,Paris,Medium,1238.2096,1215.2196,1446.69,Friday,July
934648,SKU_1971,Wireless Mouse,10,2022-07-22 7:00,36.83,95444,Germany,0.23,paypall,7.59,Accessories,In-store,Not Returned,Royal Mail,Rome,Medium,291.181,283.591,368.3,Friday,July
393797,SKU_1903,Notebook,12,2022-07-22 8:00,59.6,25111,Germany,0.01,paypall,22.3,Furniture,Online,Not Returned,DHL,London,Medium,730.348,708.048,715.2,Friday,July
645961,SKU_1984,USB Cable,14,2022-07-22 9:00,80.29,91146,United States,0.16,Credit Card,6.25,Stationery,In-store,Not Returned,UPS,Paris,High,950.4604,944.2104,1124.06,Friday,July
241439,SKU_1986,White Mug,27,2022-07-22 10:00,75.67,17372,Italy,0.43,Credit Card,29.02,Furniture,In-store,Not Returned,UPS,Paris,Medium,1193.5813,1164.5613,2043.09,Friday,July
119629,SKU_1110,T-shirt,18,2022-07-22 11:00,79.2,78148,Netherlands,0.19,Bank Transfer,8.24,Accessories,In-store,Not Returned,UPS,Amsterdam,Medium,1162.976,1154.736,1425.6,Friday,July
745044,SKU_1554,White Mug,34,2022-07-22 12:00,73.29,66507,Belgium,0.15,paypall,20.83,Apparel,Online,Returned,FedEx,Paris,Low,2138.911,2118.081,2491.86,Friday,July
735929,SKU_1502,Wall Clock,11,2022-07-22 13:00,57.1,57137,Germany,0.48,paypall,29.66,Stationery,In-store,Not Returned,DHL,London,Low,356.272,326.612,628.1,Friday,July
565406,SKU_1300,USB Cable,15,2022-07-22 14:00,93.37,56082,Italy,0.21,Credit Card,15.2,Apparel,In-store,Not Returned,FedEx,Berlin,High,1121.6345,1106.4345,1400.55,Friday,July
387207,SKU_1645,White Mug,5,2022-07-22 15:00,59.06,82500,Norway,0.41,Bank Transfer,5.95,Electronics,In-store,Not Returned,Royal Mail,Berlin,Low,180.177,174.227,295.3,Friday,July
381466,SKU_1012,Desk Lamp,37,2022-07-22 16:00,76.92,65921,France,0.42,paypall,26.27,Electronics,In-store,Not Returned,DHL,Rome,Low,1676.9732,1650.7032,2846.04,Friday,July
839906,SKU_1522,Backpack,39,2022-07-22 17:00,34.64,53188,Portugal,0.32,paypall,21.83,Furniture,Online,Not Returned,FedEx,London,Medium,940.4828,918.6528,1350.96,Friday,July
608853,SKU_1101,White Mug,34,2022-07-22 18:00,20.91,26666,Italy,0.35,Bank Transfer,29.96,Stationery,In-store,Not Returned,FedEx,Paris,High,492.071,462.111,710.94,Friday,July
